id,x,y,ra,dec,flux,flux_err,mag,mag_err,flag,a,b
2227,1954.7011473448201,2286.606673530441,76.61656621577814,-7.899398472039439,185154.4884375,2864.4466011670565,-13.16883561124466,0.01679696456579962,0,1.5718514919281006,1.3893706798553467
2228,2333.0835542939576,2286.9362042022003,76.02291460482637,-7.89024768774537,122327.38343750002,2867.4374861864912,-12.718809215865756,0.025450398808080133,0,1.2600939273834229,1.189846396446228
2229,3444.1918917500147,2285.968997798415,74.28088942059345,-7.8491736756361865,155940.35046875002,2865.3295219256634,-12.98239626485646,0.01994988462681715,0,1.7785228490829468,1.658650517463684
2230,5192.351771356995,2282.6940701356693,71.55017945741163,-7.748529646108829,99304.47375,2863.420127662024,-12.49242203566878,0.031306936985160794,0,3.446307897567749,1.4011778831481934
2231,2972.398215822715,2287.0774159251614,75.02022481234069,-7.869737326035062,176135.09281250005,2866.8595453583875,-13.11461473143533,0.01767196503916187,0,1.6800537109375,1.4954750537872314
2232,4387.915738659378,2285.385578752061,72.8045627533368,-7.801693710097753,234717.4157812501,2881.026673476185,-13.426363287450712,0.013326812396325162,0,2.786710023880005,2.434687376022339
2233,2485.126805134066,2288.2081236148747,75.78436895338571,-7.887813278114126,137363.11359375,2862.0859582381086,-12.844675315917588,0.02262230568811428,0,2.1180312633514404,1.3020023107528687
2234,4263.097802363949,2287.3633873035706,72.99951739978182,-7.811625030034989,282673.13843750005,2891.313676287563,-13.628211351939791,0.011105420044543148,0,3.0298755168914795,2.746485471725464
2235,2139.8843643782134,2292.1477730763554,76.32589804946595,-7.903607799735027,122964.960625,2867.5486594607255,-12.724453437640415,0.02531941930983845,0,1.2765411138534546,1.1451550722122192
2236,1102.4427590444257,2295.413682036949,77.95323783913204,-7.927892814062313,130635.11375000003,2858.913023117353,-12.79014981941839,0.023761033969727948,0,1.3907362222671509,1.1173536777496338
2237,2149.3274648269053,2296.863359542095,76.31097330036083,-7.910769242318683,128073.306875,2868.439237743237,-12.768646558068095,0.024317075958741958,0,1.370600938796997,1.1398735046386719
2238,2444.2560937810254,2295.8809332244577,75.84829842440438,-7.901077300611208,225853.52093750006,2887.412030424044,-13.384567163431358,0.013880535341988753,0,1.8694212436676025,1.6723456382751465
2239,1286.0300462020891,2298.9968065948515,77.66526607850699,-7.931194542447105,118491.7921875,2858.787279763484,-12.684220670567147,0.02619496923828838,0,1.2172211408615112,1.1348536014556885
2240,1787.4625051218973,2298.506883411848,76.87868565224119,-7.921739045673742,153527.68250000005,2872.872784557298,-12.965466735739161,0.020316739906877435,0,1.4198318719863892,1.2463538646697998
2241,3166.042805608683,2297.692919600452,74.71640537184017,-7.879017821178293,175238.61703125006,2874.6625214155574,-13.109074542758343,0.017810715633561385,0,1.723887324333191,1.5850718021392822
2242,2595.7658644386643,2300.251972849681,75.61052937424661,-7.903292527162758,117021.59734375004,2862.5239271652827,-12.670665054827317,0.026558737320771676,0,1.355528473854065,1.125484824180603
2243,3213.424524704924,2300.1103372081234,74.64208415778874,-7.880928303040876,106469.95468750001,2860.680267163302,-12.568067673090255,0.029172024590529904,0,1.5339076519012451,1.2900639772415161
2244,4290.936756742552,2298.07171000711,72.95570822342194,-7.826874461830601,156545.92546875,2873.398037031896,-12.98660442102787,0.019928671219930538,0,2.343215227127075,2.115339994430542
2245,1323.3530941973147,2300.7705716931237,77.60669178808227,-7.933451355070757,149252.73187500006,2864.162294742566,-12.934805722658956,0.02083529501027518,0,2.170008420944214,1.182227373123169
