id,x,y,ra,dec,flux,flux_err,mag,mag_err,flag,a,b
3755,61.90233486121003,3128.6300303387716,318.8775081246828,42.01978931835453,608679.9914062503,7352.969878314902,-14.460972564532522,0.013115899523718907,0,2.4518396854400635,2.272940158843994
3000,1405.3671136094306,2003.7061797169818,316.23089725895545,43.92917081395574,574674.92265625,7350.657178964087,-14.398555615117024,0.013887633361618669,0,6.306451797485352,5.822142601013184
3351,5123.248114706311,2511.515949911833,308.2117143369786,43.19129152458979,574088.8773437501,7360.89657292804,-14.397447831831009,0.013921175316418132,0,2.6607632637023926,2.3757643699645996
2783,102.43680189001844,1705.3025850676195,319.07910436022263,44.238528132846746,564279.2078125003,7349.950016688039,-14.378735119921691,0.014142124547201934,0,2.909907817840576,2.549731492996216
3277,4955.319150124783,2409.1247015040435,308.56476298645777,43.36142345987266,562623.9806250001,7354.97938410605,-14.375545597706425,0.014193435896036085,0,2.526095390319824,2.1607463359832764
3891,4862.343233207332,3353.4796830993123,308.8169212319606,41.88468821625163,562099.9607812501,7365.216979884657,-14.374533887478531,0.014226442428221645,0,2.7869694232940674,2.6254682540893555
3955,4067.4475949451335,3478.1272837332112,310.486024815516,41.71470740230152,561100.5431250001,7375.408136715216,-14.372601722712467,0.014271502205827426,0,2.8485939502716064,2.734395980834961
3880,5155.306570846808,3340.541992906184,308.20200283633716,41.88933954850737,556614.5400000002,7364.84458356047,-14.363886367190936,0.01436591722305423,0,2.5452566146850586,2.3847367763519287
3931,5044.377210530412,3423.7756977188797,308.43972107166496,41.76512211652417,556305.1128125,7333.959094023671,-14.363282628532872,0.014313628850792955,0,2.902895927429199,2.6606996059417725
3963,1439.2089521969087,3477.946432825549,315.96883741903576,41.62675391698922,556232.5021874999,7318.473079966033,-14.363140905712067,0.014285269478532509,0,2.5920472145080566,2.479485273361206
3248,4276.696151753749,2363.7301324196947,310.02153883172946,43.459702314818806,553177.71359375,7354.337187918009,-14.35716168736838,0.014434547796670107,0,4.140362739562988,3.0839438438415527
3503,4527.495426219163,2749.5588332862553,309.49698243112937,42.84636210958277,547193.3235937501,7348.787611816916,-14.345351974594102,0.01458140007781116,0,2.3666934967041016,2.247492790222168
4009,2513.691715085114,3551.4865135648347,313.7284681572608,41.57940897892107,546677.4921875002,7379.555125628341,-14.344327983704591,0.01465626496317332,0,2.6850461959838867,2.2116496562957764
278,586.8388927298099,110.11821865264533,318.3343240201367,46.78365941001442,545232.1725000001,7343.507778473445,-14.341453685803591,0.01462333418157117,0,2.6241016387939453,2.174203395843506
3038,2388.562726457822,2066.3086123838366,314.10408615466537,43.90216205447782,544274.1215625001,7348.588991198413,-14.339544213848042,0.014659210874707982,0,2.3076093196868896,2.1917080879211426
3451,4595.669461496384,2654.8400000361125,309.3477741049232,42.99248929551791,543952.5234375,7369.117005682398,-14.338902489553815,0.014708851940986537,0,2.3351073265075684,2.1039528846740723
3234,4957.140126529173,2352.192269717077,308.5572340104973,43.450615528907875,543737.4903125,7327.944913160341,-14.338473195822836,0.014632456360731544,0,2.511258840560913,2.0569005012512207
35,590.445532619151,20.58836569074682,318.3433203353477,46.922872813012525,539829.1070312503,7343.13988883715,-14.330640743911076,0.014768956934833351,0,2.5226891040802,2.154348611831665
53,2516.589564358415,24.32613762053837,313.9753930830555,47.101949792750375,539185.0634375,7337.945738654484,-14.329344632053871,0.014776138838518317,0,3.513943910598755,3.0100371837615967
3864,2091.056692120886,3306.4860293638976,314.630177610807,41.94182675431746,539012.2626562502,7358.513555240369,-14.328996614002854,0.014822305787174816,0,2.4688968658447266,2.33085036277771
3037,15.46626591132943,2066.75426316387,319.1896553206061,43.66414156192833,538097.22078125,7358.451379249664,-14.327151872410957,0.014847385871653884,0,1.9272804260253906,1.7450274229049683
2816,4822.305458879571,1744.0575789527938,308.8119022390851,44.41110697579218,537867.5179687502,7363.571736458386,-14.326688294647349,0.014864062549824872,0,2.5779685974121094,2.4276254177093506
3278,2488.472598299156,2408.9011934001587,313.86323778215376,43.370049640566535,537146.34484375,7353.247180997233,-14.325231562011133,0.014863149984324508,0,2.4566256999969482,2.3665826320648193
4043,5146.285643216746,3613.4289005677124,308.23925687995967,41.46202351245203,536086.3228125001,7348.031870018836,-14.323086817994104,0.01488197683003825,0,2.4047627449035645,2.2457075119018555
3669,2227.7106530124647,2988.2302277010845,314.3716092451613,42.44843564145554,535989.8003125001,7348.025302100729,-14.322891313270425,0.014884643512466282,0,2.3156161308288574,2.205167531967163
3758,4348.6484340718725,3133.2192205347556,309.8886542769613,42.249828880082035,535486.4356250002,7332.539622506311,-14.321871185548893,0.014867236985539295,0,2.4756433963775635,2.322648525238037
2849,844.4069601396008,1792.1764658264244,317.46971886151016,44.20087853248778,534827.4645312501,7342.799315283732,-14.320534252776795,0.014906383066666399,0,2.2686502933502197,2.076798677444458
3427,5031.507222256784,2621.2559742167923,308.4153927607212,43.02453130769104,533753.4615625,7358.156218888161,-14.318351761453275,0.014967615542438188,0,1.976651906967163,1.9150753021240234
2834,2761.317269617727,1766.7729733797562,313.3153664644473,44.388278521602246,532536.44671875,7352.933714288383,-14.315873340451448,0.014991173644507062,0,3.0790016651153564,2.937808036804199
3959,450.7976727468476,3483.335188242656,318.009657873821,41.517639936284304,532341.9221875002,7337.4794393025395,-14.315476671057443,0.014965131895273095,0,1.9742326736450195,1.8724052906036377
2618,1169.697156721262,1511.3013500873026,316.8099222508876,44.674941228928354,531977.2718750001,7393.914307853115,-14.314732694881766,0.015090570374595989,0,2.1411006450653076,1.9236072301864624
3915,289.56858309166626,3401.1738960001762,318.3560967664441,41.625705903217195,531929.956875,7342.602009974053,-14.3146361232876,0.014987177797230241,0,1.9550745487213135,1.8564741611480713
3526,2373.1116297784274,2786.145733348372,314.08068448703295,42.772930868008935,531651.7046875,7358.013399327803,-14.314068026841728,0.015026494737642965,0,2.4682466983795166,2.384934186935425
3769,3832.7707262538806,3156.612939601766,310.97731481781784,42.22235375115386,531290.3037500002,7342.5584521847695,-14.313329724856704,0.015005132769825773,0,2.2073378562927246,2.123969316482544
3706,1995.8575763432443,3056.3130274937366,314.8535936595913,42.32788410734314,530679.5815625001,7357.947340227606,-14.312080945070598,0.015053885805191894,0,2.2299413681030273,2.2281811237335205
416,332.5784742099038,184.5075708489986,318.88859081840275,46.63189187336458,530335.0839062501,7347.640514063427,-14.311375896209046,0.015042563782328485,0,2.3001885414123535,1.9966684579849243
69,3502.5117293611993,35.49578902845717,311.7213197549718,47.11388324955524,528537.3450000001,7378.325941905792,-14.30768919696305,0.015156763625914161,0,2.8449342250823975,2.387504816055298
2862,4476.374239532354,1802.3287309201523,309.57029833174914,44.33441617657201,528312.3318749999,7347.502866408083,-14.307226870285195,0.015099874440392343,0,2.4548845291137695,2.4031927585601807
3644,1385.9970130940167,2952.0883099585117,316.14715498062617,42.44455527429536,528083.74171875,7332.0348213656725,-14.306756992331708,0.015074608497119285,0,2.126772403717041,2.096604108810425
3948,807.352150722031,3471.9289002896157,317.27694640082785,41.57592301040897,527566.5381250001,7368.005120663599,-14.305693104560127,0.015163414163413698,0,2.067196846008301,1.8438705205917358
