id,x,y,ra,dec,flux,flux_err,mag,mag_err,flag,a,b
696,53.39432338415396,834.2552544393795,79.61757618393453,-5.647218152686988,333432.0140625001,2892.188827741457,-13.807518239353847,0.009417674334916344,0,3.26957631111145,3.068394184112549
3186,67.88686318091187,3264.3156067552404,79.55463357695416,-9.456211609189626,330831.79140625,2903.5671414927283,-13.799018091446275,0.009529035752774905,0,2.637749195098877,1.8793751001358032
3182,130.36380548292996,3258.158180238652,79.45685621234055,-9.446721525760756,327606.40859375003,2899.0736528835814,-13.788380971958436,0.009607959864727005,0,3.82541561126709,2.0965561866760254
1037,28.413535674053463,1209.3167086853723,79.65204644844329,-6.231964986995207,322232.56531250005,2896.1750366323686,-13.77042357190293,0.009758424290663969,0,2.9865517616271973,2.602787733078003
51,95.2952196393587,46.978360611276415,79.55982434752515,-4.424506595594169,319413.9925,2897.660371532523,-13.760884843160138,0.009849583450749273,0,4.273843765258789,2.301487445831299
3766,447.2885463813747,3838.0550648372196,78.94589125081843,-10.361241198724894,318986.8031250001,2901.526694151719,-13.759431790334604,0.009875933894601265,0,3.4786365032196045,2.388537645339966
3287,4810.138946037806,3357.126830769733,72.110911055175,-9.455329578237725,312772.570625,2900.455640821801,-13.738071648784949,0.010068433089392715,0,3.303501605987549,2.6888387203216553
58,143.50129033698568,63.24917404546104,79.48454684177626,-4.449668082446204,309557.4614062501,2901.8704612553347,-13.726853191188157,0.01017796762833731,0,3.9782800674438477,1.5401846170425415
57,148.81404080670796,56.57930409018097,79.4763191309497,-4.439331552299179,304102.69171875005,2895.0171550387663,-13.70755066063184,0.010336064179032274,0,2.790400266647339,1.360552191734314
1454,177.30713927334597,1598.1729203060806,79.41404291109319,-6.839828279815936,302006.50671875,2894.6550991385398,-13.700040749790286,0.010406503739170342,0,12.195181846618652,8.471697807312012
3431,419.61757021765567,3499.1329276448355,78.99769447400675,-9.826736101171605,301147.38453125,2888.5802645125254,-13.696947739175114,0.010414289927879539,0,2.727445125579834,2.4217519760131836
584,5232.275436911363,717.6677320705452,71.53096655485908,-5.31287502045537,297446.16093750007,2897.8123670602795,-13.683520919919825,0.010577577439885993,0,3.8448803424835205,2.3351078033447266
645,435.49878198751014,790.9671391539595,79.02149372566154,-5.579292631727161,295424.37593750004,2893.5179301651997,-13.67611581696579,0.010634184013853338,0,3.404959201812744,3.1348087787628174
3122,4901.931277657802,3198.659175051407,71.97305051994468,-9.200786318118917,293875.9757812501,2897.1962877118376,-13.670410210400197,0.010703804193239151,0,2.4384942054748535,2.090040683746338
