id,x,y,ra,dec,flux,flux_err,mag,mag_err,flag,a,b
4770,135.94219013022771,3310.42282268946,342.44704822899445,40.50260587761078,291894.46953125,3089.0087003408144,-13.663064666428465,0.011489935346013183,0,5.058907508850098,4.077214241027832
4811,4.295773053754465,3333.051726765411,342.71227515772733,40.452538134655015,291650.24328125006,3099.569959007419,-13.662155857586784,0.011538873706440618,0,2.914335250854492,2.0391743183135986
5450,91.44884246416181,3636.8214069241867,342.4882226707052,39.98915075056591,281946.1603125002,3087.398005046078,-13.625415461298797,0.011889148583762188,0,3.760256290435791,1.743092656135559
4916,24.414771412447003,3380.3245833079523,342.6638239782489,40.3811878989764,270155.58062500006,3085.4879455079713,-13.579034858057557,0.012400358208527687,0,2.6337409019470215,1.816048264503479
4776,163.11967575083517,3314.9193041738927,342.3908446210518,40.498575485458424,259063.12484375006,3094.3087777957376,-13.533513999305622,0.012968279722480776,0,3.0748231410980225,2.4193835258483887
4598,34.90977632737785,3230.189620293834,342.66598097242655,40.61632741353103,258596.83406250007,3081.4860755912073,-13.531558009040726,0.012937826593494971,0,2.382423162460327,1.9943512678146362
4527,273.8577996611605,3191.5788588424452,342.18249453728936,40.70281712516755,258026.69718750002,3085.6486610901607,-13.529161608332235,0.012983929581808147,0,3.218015670776367,2.669287919998169
4072,130.90704420677457,2963.1160906601735,342.5108357003931,41.043614461066525,254582.61593750006,3095.7046022977547,-13.51457186180373,0.013202466922471219,0,3.337048292160034,2.4611570835113525
5192,332.6442207184916,3516.5326300455326,342.0157767878476,40.20213149991052,252069.49171875,3091.056857770292,-13.503800714151712,0.013314075886627683,0,2.8762001991271973,2.19107723236084
4986,103.82824615549373,3417.886717779562,342.4962175182778,40.33157392824679,248364.72656249997,3086.2090613424916,-13.487724790485995,0.013491484719787407,0,2.918944835662842,1.9184268712997437
5368,202.55622758551849,3597.8359654792803,342.26862566759365,40.061879448047094,248170.49843750006,3088.302579644278,-13.486875382397978,0.013511202754070174,0,2.3135900497436523,1.704018473625183
5072,563.8888085794564,3457.9287761375867,341.55220041006663,40.31617108253879,245217.63453125005,3092.0707175016637,-13.473879246836859,0.013690586046478525,0,3.4825541973114014,2.9264464378356934
5374,548.1134050297262,3597.260853405642,341.56631484081265,40.09730564035524,245180.67437500006,3089.9423426052795,-13.473715588116503,0.013683224750619984,0,3.051560401916504,2.4707815647125244
4362,110.08218503524425,3116.9200254562847,342.52971249766074,40.8014126663049,241498.27625000002,3091.469224131141,-13.457285088052318,0.013898733004040244,0,2.8073742389678955,1.8910346031188965
5131,153.28368079349437,3488.4210488157846,342.3848973437736,40.227082183898986,240851.97359375004,3087.1174740514416,-13.454375523422515,0.013916411644492716,0,2.727987051010132,1.5934182405471802
4025,46.14106022086721,2940.201981584655,342.68903903985716,41.06969495550834,239878.72843750007,3072.047572009181,-13.449979345098772,0.013904664633649309,0,2.736691474914551,2.1873295307159424
5485,660.0984075710043,3651.5419037014913,341.33163720116255,40.02287870981275,239772.64703125006,3091.190116206257,-13.449499094520183,0.01399749748985421,0,3.3163530826568604,2.2857062816619873
3073,130.42574352199048,2383.985258877814,342.6040457600393,41.94724486121341,239466.51125000007,3080.5108005816187,-13.448111967693244,0.013966972199499618,0,15.074503898620605,14.1077241897583
4802,41.076718509102896,3329.0319843763796,342.63786882015006,40.46299827334246,239371.79515625004,3084.7517629310546,-13.447682441934244,0.013991734780279786,0,2.417788505554199,2.266388416290283
3533,366.75172630685216,2669.0576684404614,342.0675654814633,41.52822433757549,237634.56984374998,3086.596328456922,-13.439774049530103,0.014102448921815974,0,3.720858335494995,3.1218278408050537
4066,402.7011129576355,2961.321566906854,341.9507202815974,41.075564566511694,235796.00953125005,3088.4233867430244,-13.431341127711685,0.01422082202864514,0,2.941040277481079,2.4838767051696777
3457,328.04542835977327,2626.7558106265333,342.1543103989466,41.59018713057165,235099.01359375007,3084.0591202737587,-13.428127017392422,0.01424282728077232,0,2.8747737407684326,2.4381234645843506
5388,307.8427745916858,3607.9028655713096,342.0533803254684,40.05716351274903,234041.89406250007,3088.1393913346114,-13.42323401031653,0.014326087882438429,0,2.5347793102264404,1.6401044130325317
4167,67.91017769800249,3014.172150648909,342.63245135242045,40.95685167573152,233849.07093750002,3083.856467912782,-13.422339122082136,0.014318015479246056,0,2.480842351913452,1.747298002243042
